Id,SalePrice
1852,123349.48043774453
1853,129231.22881953021
1854,178119.70241171346
1855,155190.56047340704
1856,201852.93855599206
1857,163246.85049908498
1858,142271.98829253545
1859,130966.11380326029
1860,153407.06893660856
1861,130846.35578715667
1862,267396.3187183114
1863,263329.61941164377
1864,263329.61941164377
1865,316534.092634541
1866,321425.8064844877
1867,244361.03935014096
1868,304298.7584006446
1869,194281.82688095397
1870,242885.97902757674
1871,255825.91630052985
1872,170066.9521669758
1873,228174.0130633316
1874,138188.29364266936
1875,205972.52476814575
1876,196671.48601190123
1877,207660.37412598537
1878,201023.06209095896
1879,131261.46592205137
1880,135826.73217729738
1881,238590.8811009504
1882,262245.2898624968
1883,195643.55362352578
1884,218003.94868928316
1885,256343.3542259608
1886,298249.8960182131
1887,194068.4422488606
1888,282041.79535972205
1889,166310.2947180653
1890,133951.95917791614
1891,142126.55420603004
1892,107252.56279087569
1893,133014.02315957152
1894,125821.50157096241
1895,142939.00420265849
1896,119946.8339749598
1897,120113.87068702598
1898,118219.19035480573
1899,146641.1073304549
1900,157168.7516360522
1901,176504.4784831662
1902,152014.8184976608
1903,216147.52068983013
1904,139225.2208439595
1905,180960.6220480405
1906,166859.6159940249
1907,213692.4348870994
1908,119604.75950610897
1909,138328.09429897554
1910,133038.48559712266
1911,193359.6526020227
1912,259619.4261657498
1913,136321.8454787739
1914,69718.85778419072
1915,326748.631306842
1916,72179.53044674973
1917,253464.82114077965
1918,135474.60712156832
1919,161224.00010962036
1920,146056.7119202535
1921,391488.23956931266
1922,320905.99108558707
1923,201451.62874455185
1924,209904.12130056033
1925,226727.48703615955
1926,376543.63623751065
1927,136494.40064279712
1928,160523.32408460017
1929,120567.29005112896
1930,131008.63465758722
1931,136438.41980745294
1932,140470.95994414456
1933,168820.0632323246
1934,187547.03348719564
1935,180580.98256368
1936,192664.38759979227
1937,179989.40599606963
1938,169851.40964981078
1939,248321.95872571043
1940,202295.81622907383
1941,175977.24546482295
1942,195427.7116848239
1943,202229.44389233875
1944,317554.5714292223
1945,362189.1477590539
1946,167452.8870862972
1947,310640.7050518259
1948,178315.42231728512
1949,232230.27764874735
1950,180942.9678924433
1951,247649.2195016149
1952,220054.89825065702
1953,169519.0769146617
1954,207303.15342294858
1955,145648.32007889028
1956,267210.40694281505
1957,171241.01217324974
1958,295963.034817936
1959,138333.70123459375
1960,114048.38050703642
1961,119293.75332460068
1962,90922.35616076535
1963,97317.12345569112
1964,106878.82587898966
1965,152001.28170168042
1966,166008.90211533374
1967,295828.10180013784
1968,403344.04950645316
1969,371094.9892050647
1970,431807.2762686202
1971,431660.69295767415
1972,347055.86364273354
1973,274812.00121354935
1974,319849.08580505126
1975,432021.66884181363
1976,271522.9026972801
1977,365852.5218462383
1978,374620.9731313794
1979,323094.5406448467
1980,195131.09833708126
1981,329860.59080253803
1982,223120.52880933718
1983,215650.20273808533
1984,167496.18367649522
1985,203053.01645828478
1986,202011.3427049537
1987,183888.7818889006
1988,175960.72529300343
1989,188868.2485812649
1990,217091.23729952233
1991,215903.9067933499
1992,207621.1626833097
1993,175461.11507503001
1994,239402.78305507218
1995,186254.04840362933
1996,261406.30301364666
1997,321721.802487328
1998,330342.0947472317
1999,257701.79027534882
2000,297640.8233256878
2001,267661.58484681166
2002,232967.6857039895
2003,254131.16313484695
2004,263951.0716396935
2005,237746.1395441472
2006,229010.73248145552
2007,247186.8775496957
2008,210758.52727594736
2009,187882.00682885828
2010,193511.79783135952
2011,143906.256905732
2012,181011.27826833376
2013,181953.19824198078
2014,188307.5045770359
2015,196494.7244788915
2016,187772.41511244883
2017,199442.80331485838
2018,124331.89491931774
2019,132250.21871113539
2020,117126.16449870139
2021,112892.1622738346
2022,183171.12552660186
2023,146756.17421481138
2024,223720.33953805294
2025,351423.0276228832
2026,186894.2333226763
2027,161572.97923250997
2028,158025.38538940245
2029,170500.45201776584
2030,266818.4798942292
2031,237871.81065640147
2032,255719.37775982072
2033,257136.78526704243
2034,162920.59229147673
2035,211656.40922000253
2036,197190.42804564422
2037,199717.95847905165
2038,290993.1246096467
2039,216570.92686528203
2040,353900.48345328704
2041,275440.0567146049
2042,207344.99628310621
2043,177761.8771098391
2044,178464.01767390547
2045,208955.28604055624
2046,142591.0823672928
2047,149533.4355075111
2048,135161.92132154552
2049,131484.08395717113
2050,182766.02840171396
2051,108348.96199329842
2052,139038.76175538186
2053,143281.88941752492
2054,87646.13727356253
2055,158348.13666733183
2056,137012.51354671613
2057,127419.8322754593
2058,192703.34621351757
2059,133944.06593044393
2060,161275.6261341687
2061,168211.34454504165
2062,138105.37540436926
2063,115336.95476982968
2064,141302.23523394804
2065,119110.82438845678
2066,156586.16004988033
2067,128948.48014778408
2068,130178.36764589744
2069,89861.60616950305
2070,113791.24904326882
2071,89998.99826030969
2072,135836.791009008
2073,135815.29861155164
2074,178801.6779316606
2075,144009.312410215
2076,120715.19326242484
2077,149289.34865119783
2078,130276.66927348686
2079,132521.7305415409
2080,115982.40932824761
2081,124857.12222409774
2082,124601.9881801255
2083,139318.31086220162
2084,111705.09158915145
2085,129264.21760816862
2086,114687.99280024198
2087,122514.4052062193
2088,106138.83696232967
2089,88398.28586795508
2090,124581.21110246124
2091,118372.52219376752
2092,125199.11875259834
2093,123723.5839993183
2094,142147.94952850704
2095,141571.76814700203
2096,91276.59815423739
2097,102661.17736606601
2098,141036.65314816026
2099,66708.30143249816
2100,101928.696051716
2101,117980.87436236133
2102,153341.94664700894
2103,103078.99577368837
2104,128015.85430352953
2105,121159.4757347943
2106,85818.98897071987
2107,222680.0648185265
2108,116518.74724327047
2109,117873.28778578022
2110,122205.66886070975
2111,151081.55056068808
2112,133168.6426037181
2113,118487.70871965031
2114,108239.46459063415
2115,138158.83358698507
2116,114673.57574931171
2117,137859.69359634686
2118,114485.8195925642
2119,107807.69507907087
2120,107239.0003598706
2121,106806.47622296144
2122,106569.17663904768
2123,90234.43702775116
2124,173651.41148214528
2125,131636.86454598675
2126,136211.01796012468
2127,143219.319655268
2128,128105.96728261447
2129,99496.71749269331
2130,134718.222865538
2131,141669.07030338803
2132,118397.62462053518
2133,117142.9728560923
2134,119736.54354179978
2135,99034.83374731049
2136,83867.77387398224
2137,115024.82877208426
2138,138387.94424337163
2139,151546.569391973
2140,135164.51382431362
2141,135258.73204301443
2142,135913.86977559503
2143,141768.19412813932
2144,121096.76650933438
2145,134180.25637646683
2146,149845.8862583769
2147,191375.25040492555
2148,129892.26367790141
2149,131565.21608616228
2150,212335.6658445775
2151,150508.1567019593
2152,154630.3484338881
2153,146587.26509561224
2154,105180.3912918236
2155,114976.75619267182
2156,212796.04277650476
2157,226146.7243079677
2158,230544.93812563265
2159,208656.86033399057
2160,186317.0022857109
2161,251547.5347483242
2162,374132.58756974066
2163,333301.68420629535
2164,248746.44903091455
2165,183629.30225550962
2166,145242.56540473524
2167,208277.93425131537
2168,210747.01316442896
2169,197210.6469182779
2170,219689.66128340186
2171,156053.40064817973
2172,143631.251626131
2173,179596.01047452397
2174,244205.7454270088
2175,292224.93829982326
2176,324962.67649791803
2177,257131.32878487936
2178,224760.16304048
2179,139786.38274474916
2180,194169.5820754884
2181,192679.68333204882
2182,226232.74318700258
2183,199300.92914187282
2184,128572.51933089983
2185,128657.06311043986
2186,142858.38593255772
2187,145735.76814756665
2188,142682.84885048986
2189,174947.45404493247
2190,85094.85673054711
2191,90104.78366971388
2192,89069.2426822586
2193,98703.31774892524
2194,103341.19377510063
2195,110181.66338578069
2196,109754.63580533398
2197,110457.83462379113
2198,159134.3550851222
2199,152659.9861381719
2200,147801.85541838603
2201,149258.1362168581
2202,198035.3534733749
2203,168501.92673990875
2204,180733.57781109237
2205,136359.3581856559
2206,128367.56388340441
2207,208809.25392224945
2208,223102.3505422134
2209,210088.69451041744
2210,127107.74489152207
2211,113665.62567154321
2212,114918.4588403968
2213,110030.68300813685
2214,130099.26704245484
2215,103816.22491994294
2216,141010.3241867149
2217,74600.73467391593
2218,98717.48569884789
2219,87459.00110944177
2220,84951.10119461587
2221,326444.84067491064
2222,239053.28732366164
2223,253712.06294870866
2224,216618.93891782532
2225,138441.21696218534
2226,168175.61861212534
2227,202931.83889412816
2228,285404.28230467753
2229,241955.3728069153
2230,167960.54222941224
2231,219132.84887244052
2232,180477.46281635648
2233,177165.23997538237
2234,249845.65421028025
2235,206892.30175658656
2236,278821.65588884486
2237,344700.38403936883
2238,182109.8566493096
2239,115393.86708544167
2240,162110.98663466296
2241,155790.3268256335
2242,135082.23966939125
2243,124580.00142849424
2244,95272.59948459797
2245,93277.24587128413
2246,143432.36501206376
2247,98775.90339157134
2248,119872.11237005824
2249,123315.64557499417
2250,133364.82726865486
2251,118129.33844008915
2252,164856.01022965845
2253,164953.31556099825
2254,180701.15324633347
2255,197901.10710448504
2256,183140.89323378023
2257,197703.6110761132
2258,176475.58641497573
2259,179024.81582574954
2260,148847.5255481312
2261,194566.36267977732
2262,218346.94416337865
2263,334294.77395133884
2264,421236.69573271123
2265,175843.32752415267
2266,279688.7905796454
2267,363467.42315004225
2268,376953.4722531297
2269,161745.28149561665
2270,184797.44489707006
2271,226027.2520920981
2272,202384.38137230152
2273,168536.2864396898
2274,178345.95371710756
2275,165867.23827965124
2276,178177.676651171
2277,200028.51885386973
2278,150847.86799144524
2279,122562.87549542722
2280,112876.30804629467
2281,157205.34238524648
2282,170103.69227933057
2283,95779.34316190697
2284,107800.27991781638
2285,163676.05468243785
2286,130198.2024202814
2287,332718.4911990294
2288,278962.4656451858
2289,363116.5050429964
2290,431824.7386633857
2291,322278.6647411793
2292,403816.64542726066
2293,442298.9693053847
2294,407687.37480917986
2295,430212.76244213973
2296,281479.3474372312
2297,316833.20560141234
2298,292036.6721920063
2299,375682.97021884733
2300,323868.67822398385
2301,288463.0130562222
2302,237472.73799238572
2303,246126.64822606609
2304,255101.38291863486
2305,181641.2853670892
2306,183560.58962483576
2307,186639.71830994092
2308,221328.5084270623
2309,275548.55930798687
2310,217182.73545847723
2311,198018.13032846843
2312,173080.90822868544
2313,173575.40690644426
2314,183792.04678627962
2315,172856.80459077377
2316,184733.22101756447
2317,181125.33110957517
2318,173636.68769929567
2319,177351.1562192288
2320,176697.26681362092
2321,243452.3500002495
2322,166941.26108480533
2323,180882.21950905473
2324,162586.47150759827
2325,207853.8747406255
2326,169888.09583453217
2327,204117.06539691298
2328,216725.44606676436
2329,185995.3857263663
2330,179515.27975692882
2331,354469.19733281835
2332,387633.4730870418
2333,312548.27877127915
2334,263926.76954127714
2335,270550.4220799302
2336,319722.24092029175
2337,209072.98941621522
2338,277834.10449987784
2339,230440.5475849382
2340,374390.10773057496
2341,221764.72418516374
2342,239405.87664041374
2343,220223.97382433733
2344,229826.45817375148
2345,249966.03688702692
2346,224979.31190849186
2347,204288.13492819128
2348,232251.0367033335
2349,170325.548752849
2350,280972.2425054682
2351,258654.7590402232
2352,242071.32736522178
2353,202791.84088753338
2354,123523.77855943811
2355,160346.4185736658
2356,151244.2068238003
2357,191392.04068508986
2358,193350.19296567314
2359,142163.96063632338
2360,120189.35720066993
2361,137631.7866232984
2362,264248.33584607765
2363,140269.52852368233
2364,149299.30898737206
2365,219012.27647136542
2366,197900.14070087532
2367,222937.45787295702
2368,205215.41803288079
2369,220854.1091821659
2370,172098.00258267255
2371,169150.2013932909
2372,180490.74437002486
2373,268347.17820050305
2374,289578.89007949166
2375,239777.8831412957
2376,277137.8317284558
2377,332687.94036239525
2378,154529.6192198178
2379,217060.06020031506
2380,144252.07836402112
2381,169944.51366673372
2382,186856.26059973717
2383,212168.68799561824
2384,232634.10593744737
2385,152104.25639285575
2386,139992.51768132846
2387,136654.860190559
2388,107854.08850834685
2389,127846.10674163948
2390,149555.39427255062
2391,136035.35184493175
2392,113335.57682696595
2393,167073.4645025316
2394,141858.08328818262
2395,180007.99086801158
2396,146920.84129650862
2397,180762.13250395356
2398,127224.75163861837
2399,57926.420576072436
2400,57282.15763576372
2401,111716.15126608807
2402,136420.8851455136
2403,131321.6352327369
2404,155317.548103709
2405,161249.57157810967
2406,133886.52840864458
2407,130892.694284437
2408,139631.30259600165
2409,131201.85240426203
2410,161757.80919251495
2411,122473.41870354328
2412,157962.3232528199
2413,139526.67990723948
2414,138139.0409707839
2415,130409.11095550194
2416,124001.34814199193
2417,125790.3268815146
2418,123013.15634404117
2419,130123.06432696435
2420,125742.99874800436
2421,144377.46500607085
2422,114371.0588810965
2423,120059.77261234034
2424,147267.21148848318
2425,149196.08859885673
2426,124820.17970080694
2427,130812.9043310303
2428,173836.44012744454
2429,113678.21490099255
2430,127688.29528252968
2431,117751.40361214564
2432,134886.56093781494
2433,144624.4521770019
2434,145200.64515713937
2435,149817.92756391692
2436,108231.20398780666
2437,110415.29241277595
2438,121170.15816473716
2439,118469.32811131024
2440,121827.84051850549
2441,103141.03168017804
2442,107314.49780326396
2443,117611.03929778616
2444,125916.56135314995
2445,100827.19088652101
2446,129207.69397830489
2447,192967.7553992673
2448,134841.71228515744
2449,112201.21042255097
2450,141579.04309698753
2451,120854.74806263724
2452,204467.172690243
2453,100417.21749175306
2454,123028.89058866592
2455,110993.1759793496
2456,128139.09408935197
2457,115355.99487158761
2458,106140.78787417336
2459,109702.79844722708
2460,128927.56166202412
2461,117124.59129157022
2462,126865.3591965927
2463,117465.72387207163
2464,142953.89165929586
2465,128767.15682118927
2466,116532.96753063503
2467,160008.5813962917
2468,93876.37863697734
2469,94838.77520110262
2470,168381.07261493427
2471,177084.32834739197
2472,155135.44183893435
2473,117967.64881158149
2474,96906.74168273967
2475,214821.85636284944
2476,124787.37708671117
2477,128762.0557765812
2478,155520.68326693535
2479,110234.02789784003
2480,137716.58064997048
2481,118890.63426475407
2482,131629.31771795364
2483,115915.9678474388
2484,123859.58346790934
2485,123357.76801921944
2486,151719.7695463116
2487,169609.09763762224
2488,159287.7223585603
2489,150552.41344726126
2490,148440.004041521
2491,99465.11736264202
2492,183475.1100929746
2493,144651.62025662433
2494,155345.53825843503
2495,105903.83444931125
2496,206305.577899066
2497,140231.50274887908
2498,116896.73203629018
2499,91408.22094041393
2500,123397.50534583113
2501,130796.56200505453
2502,141462.23604216895
2503,103899.3210529806
2504,173290.9703923441
2505,202039.9843509604
2506,253235.1908440642
2507,293658.24056184955
2508,251484.15535884144
2509,221099.03307026008
2510,232189.25104196902
2511,187867.86494297555
2512,214156.13114305589
2513,213187.68532334518
2514,232626.41344777527
2515,149251.28298935774
2516,168750.78607550083
2517,132354.65333780024
2518,138817.38243899064
2519,223400.70962656586
2520,209747.36621365426
2521,194106.3478325398
2522,217684.0735921225
2523,129027.08818901447
2524,140760.47810241513
2525,146005.9405024743
2526,142272.22713700362
2527,114502.4564385014
2528,125622.7680957476
2529,133019.95989951387
2530,118102.36245244095
2531,235376.3749780235
2532,223955.2718643403
2533,195790.1283466681
2534,235343.9205444709
2535,302761.13677519624
2536,224302.46165797513
2537,230350.99128450887
2538,192655.27708691647
2539,194244.41502075372
2540,174040.12827138486
2541,186497.36611043566
2542,169438.72982857758
2543,122005.9163054095
2544,125311.23446741796
2545,134968.01444093048
2546,140888.98022723474
2547,132933.07390746826
2548,142008.8907240517
2549,142959.3887218315
2550,273612.36307371786
2551,143269.6083670601
2552,121164.18322666026
2553,87177.92616830643
2554,112033.73465863406
2555,106200.80849037823
2556,99525.07244239403
2557,110163.23706123223
2558,149675.78947180815
2559,153067.07476991683
2560,145881.50422879428
2561,151193.4176467919
2562,152001.07647468077
2563,158005.1048656062
2564,168420.72707171823
2565,147517.14373357513
2566,157101.4362941738
2567,146478.08797917032
2568,186913.13219404808
2569,190584.6072158033
2570,126922.83322020624
2571,173828.8471864371
2572,186503.2096050816
2573,222739.5840412147
2574,280658.4371258699
2575,123469.89343913668
2576,125274.30605683784
2577,142888.03658167005
2578,98734.51449478575
2579,77266.6603601855
2580,120784.69738204258
2581,131168.97668410873
2582,115900.34641561811
2583,274808.43816926976
2584,161865.9974021411
2585,172043.08851956858
2586,193862.04374183877
2587,195229.89717784565
2588,166673.75487103878
2589,143523.46994656924
2590,218777.7388850164
2591,195569.66970356167
2592,226519.00335468186
2593,259493.1476924358
2594,183839.33838023365
2595,211504.98558047472
2596,319860.67108306265
2597,183698.98272211064
2598,271573.94352176756
2599,289483.12303584075
2600,144914.67054163353
2601,132902.02606200162
2602,89636.79755889709
2603,91931.53328362755
2604,90417.10563744696
2605,88949.44184696348
2606,146359.99690995368
2607,172523.14607904563
2608,186822.3898726533
2609,160692.2582058299
2610,114198.61795760629
2611,140261.42469731162
2612,153346.38841870107
2613,124773.38063969306
2614,124717.32003278486
2615,150453.54159102676
2616,136773.95688819358
2617,159106.19008243462
2618,164687.89639175008
2619,202303.8964047146
2620,188322.29653641832
2621,182828.690967645
2622,187003.37406122274
2623,252145.65352643005
2624,270617.9015276374
2625,319851.48796583904
2626,167064.64188265882
2627,184012.38274785556
2628,402106.5925423188
2629,459530.3804158849
2630,329122.83100919984
2631,422324.95509519265
2632,381113.9267433555
2633,305376.0880931086
2634,378811.4725319877
2635,152104.7944312012
2636,197272.77580626158
2637,177447.5727042588
2638,258808.26902970576
2639,186065.2196318151
2640,150634.62550867905
2641,106798.76979505553
2642,171798.36731794034
2643,104541.59327629911
2644,129810.99319117951
2645,95082.59695706528
2646,90199.6767153668
2647,93608.13389708244
2648,141472.58524869563
2649,144440.68396420832
2650,163481.55351476985
2651,151024.9738862307
2652,407340.8822075178
2653,251105.0365863965
2654,250732.97697627416
2655,362636.17011905665
2656,305575.04933354806
2657,326262.5703556341
2658,289443.7433247761
2659,303005.81825015106
2660,338883.1677097649
2661,323911.0005905441
2662,328179.8280029938
2663,281887.5599042848
2664,270441.5355394873
2665,301487.11351238546
2666,268711.6450000966
2667,169471.96071827767
2668,182511.1219714787
2669,174912.25096034133
2670,280549.65882403555
2671,183621.8417330333
2672,176921.70903577862
2673,200235.1786319213
2674,195956.70689710553
2675,175638.64301638387
2676,188622.90708302628
2677,206689.63550027815
2678,259735.7951299645
2679,280214.3033315975
2680,271897.3100669629
2681,396801.4127404138
2682,315490.5632609977
2683,498945.2269607213
2684,299004.21514234267
2685,340042.1061648996
2686,260031.5805198265
2687,314909.31837666326
2688,230612.76944492717
2689,216766.9183817193
2690,413669.23272738094
2691,186885.96623944773
2692,124495.72634308347
2693,188892.71170783776
2694,124697.34326992503
2695,190033.12927765332
2696,184547.23024581882
2697,185981.3102938498
2698,195721.55226680991
2699,179428.32632565402
2700,171209.99601632767
2701,159099.05141380333
2702,119367.23288005902
2703,141269.70914797008
2704,143621.14105650742
2705,127055.15918897525
2706,117654.04914249475
2707,126263.01518468965
2708,133019.32784751945
2709,109493.78314860437
2710,121571.83847717161
2711,277830.88418367074
2712,372329.97841077426
2713,184625.46020723012
2714,149966.93257063156
2715,168593.99863266043
2716,165761.73219844076
2717,191607.50568990357
2718,229679.4742086733
2719,164606.86543468965
2720,172131.9257424511
2721,144234.8542874127
2722,161060.3166793589
2723,143723.69539813243
2724,131095.19355085545
2725,135282.9031815479
2726,146814.5894022968
2727,157184.48997486412
2728,164627.88048105274
2729,156178.19293119624
2730,145466.18071913414
2731,116201.15808440025
2732,117769.6529197448
2733,158064.16966451862
2734,140328.26882930074
2735,135886.6786591271
